exp_label,problem,alpha_tag,model_a,model_b,mean_a,mean_b,mean_diff,t_stat,p_raw,p_holm,significant
finetuning,p3,alpha3,bart,deepseek-bart,0.6906720866260556,0.7108225311426826,-0.020150444516626998,-2.6124578118298234,0.059266757031129616,1.0,False
finetuning,p3,alpha3,bart,deepseek-llama3-qlora,0.6906720866260556,0.7285904839781031,-0.037918397352047425,-2.0731147982106553,0.10685251478960567,1.0,False
finetuning,p3,alpha3,bart,deepseek-modernbert,0.6906720866260556,0.7079960832048402,-0.01732399657878463,-3.4639001197966564,0.02572614380465899,1.0,False
finetuning,p3,alpha3,bart,gemini-modernbert-qlora,0.6906720866260556,0.76282062797799,-0.07214854135193438,-4.0641410884130575,0.015296480080392302,1.0,False
finetuning,p3,alpha3,bart,llama3-qlora,0.6906720866260556,0.7090537571134613,-0.018381670487405688,-1.8378862290992843,0.13994110846691205,1.0,False
finetuning,p3,alpha3,bart,modernbert,0.6906720866260556,0.6983324988979251,-0.007660412271869555,-1.6313132656617153,0.17815950534480707,1.0,False
finetuning,p3,alpha3,deepseek-bart,deepseek-llama3-qlora,0.7108225311426826,0.7285904839781031,-0.01776795283542043,-0.9704098331570529,0.3867934380559551,1.0,False
finetuning,p3,alpha3,deepseek-bart,deepseek-modernbert,0.7108225311426826,0.7079960832048402,0.002826447937842369,0.26041933134792605,0.807396810554347,1.0,False
finetuning,p3,alpha3,deepseek-bart,gemini-modernbert-qlora,0.7108225311426826,0.76282062797799,-0.051998096835307386,-3.629730374482999,0.02216518249499456,1.0,False
finetuning,p3,alpha3,deepseek-bart,llama3-qlora,0.7108225311426826,0.7090537571134613,0.0017687740292213095,0.18648204792227996,0.8611425834183251,1.0,False
finetuning,p3,alpha3,deepseek-bart,modernbert,0.7108225311426826,0.6983324988979251,0.012490032244757443,1.1034079695104337,0.3317659050410658,1.0,False
finetuning,p3,alpha3,deepseek-bart,openai-llama3-qlora,0.7108225311426826,0.7671742832126898,-0.05635175207000698,-4.689444196438128,0.009381617356371429,1.0,False
finetuning,p3,alpha3,deepseek-bart,phi4-modernbert,0.7108225311426826,0.7308786682980852,-0.020056137155402533,-2.2212332964836388,0.09048808312901836,1.0,False
finetuning,p3,alpha3,deepseek-llama3-qlora,deepseek-modernbert,0.7285904839781031,0.7079960832048402,0.0205944007732628,0.9709990518032037,0.38653301934150214,1.0,False
finetuning,p3,alpha3,deepseek-llama3-qlora,gemini-modernbert-qlora,0.7285904839781031,0.76282062797799,-0.034230143999886956,-1.4009460830403573,0.23383893947288503,1.0,False
finetuning,p3,alpha3,deepseek-llama3-qlora,llama3-qlora,0.7285904839781031,0.7090537571134613,0.01953672686464174,0.8448566678230309,0.44576241602993943,1.0,False
finetuning,p3,alpha3,deepseek-llama3-qlora,modernbert,0.7285904839781031,0.6983324988979251,0.030257985080177872,1.5926368108659272,0.18645967322812035,1.0,False
finetuning,p3,alpha3,deepseek-llama3-qlora,openai-bart,0.7285904839781031,0.7598100972626568,-0.031219613284553825,-1.8661594299259066,0.13543151307267232,1.0,False
finetuning,p3,alpha3,deepseek-llama3-qlora,openai-llama3-qlora,0.7285904839781031,0.7671742832126898,-0.03858379923458655,-1.605075485565776,0.18374738890693756,1.0,False
finetuning,p3,alpha3,deepseek-llama3-qlora,openai-modernbert,0.7285904839781031,0.7754435610897292,-0.04685307711162623,-2.4602698047164226,0.0696712234078405,1.0,False
finetuning,p3,alpha3,deepseek-llama3-qlora,phi4-modernbert,0.7285904839781031,0.7308786682980852,-0.0022881843199821007,-0.14696590807289434,0.8902687594851895,1.0,False
finetuning,p3,alpha3,deepseek-modernbert,gemini-modernbert-qlora,0.7079960832048402,0.76282062797799,-0.054824544773149755,-3.3182699860638385,0.029426046768190887,1.0,False
finetuning,p3,alpha3,deepseek-modernbert,llama3-qlora,0.7079960832048402,0.7090537571134613,-0.0010576739086210595,-0.0880131037759292,0.9340964835766188,1.0,False
finetuning,p3,alpha3,deepseek-modernbert,modernbert,0.7079960832048402,0.6983324988979251,0.009663584306915074,3.45961132185795,0.02582691824446773,1.0,False
finetuning,p3,alpha3,deepseek-modernbert,phi4-modernbert,0.7079960832048402,0.7308786682980852,-0.022882585093244902,-2.8404108919563296,0.04684813676224569,1.0,False
finetuning,p3,alpha3,gemini-modernbert-qlora,llama3-qlora,0.76282062797799,0.7090537571134613,0.05376687086452869,2.7325448475258987,0.05230558952468795,1.0,False
finetuning,p3,alpha3,gemini-modernbert-qlora,modernbert,0.76282062797799,0.6983324988979251,0.06448812908006482,3.675904481792067,0.021280386266340694,1.0,False
finetuning,p3,alpha3,gemini-modernbert-qlora,openai-bart,0.76282062797799,0.7598100972626568,0.003010530715333126,0.23634293040211143,0.8247757585295541,1.0,False
finetuning,p3,alpha3,gemini-modernbert-qlora,openai-llama3-qlora,0.76282062797799,0.7671742832126898,-0.004353655234699594,-0.4952379843719219,0.6464034859744178,1.0,False
finetuning,p3,alpha3,gemini-modernbert-qlora,openai-modernbert,0.76282062797799,0.7754435610897292,-0.012622933111739277,-0.8989392020609082,0.4195075110777195,1.0,False
finetuning,p3,alpha3,gemini-modernbert-qlora,phi4-modernbert,0.76282062797799,0.7308786682980852,0.031941959679904854,1.5989326013314857,0.18508171916600008,1.0,False
finetuning,p3,alpha3,llama3-qlora,modernbert,0.7090537571134613,0.6983324988979251,0.010721258215536133,0.8455849824866167,0.4454002025317418,1.0,False
finetuning,p3,alpha3,llama3-qlora,openai-bart,0.7090537571134613,0.7598100972626568,-0.05075634014919557,-4.822106312227156,0.008509971315783736,1.0,False
finetuning,p3,alpha3,llama3-qlora,openai-llama3-qlora,0.7090537571134613,0.7671742832126898,-0.058120526099228284,-4.155400018923936,0.014197986640850301,1.0,False
finetuning,p3,alpha3,llama3-qlora,phi4-modernbert,0.7090537571134613,0.7308786682980852,-0.02182491118462384,-2.0485198603942294,0.10987482108051119,1.0,False
finetuning,p3,alpha3,modernbert,phi4-modernbert,0.6983324988979251,0.7308786682980852,-0.032546169400159974,-4.998691781246518,0.007497370399778447,1.0,False
finetuning,p3,alpha3,openai-bart,openai-llama3-qlora,0.7598100972626568,0.7671742832126898,-0.00736418595003272,-0.7354145626797334,0.5028792744450975,1.0,False
finetuning,p3,alpha3,openai-bart,openai-modernbert,0.7598100972626568,0.7754435610897292,-0.015633463827072404,-4.628794862744429,0.009816083244282086,1.0,False
finetuning,p3,alpha3,openai-bart,phi4-modernbert,0.7598100972626568,0.7308786682980852,0.028931428964571727,3.624130566989835,0.02227544605552322,1.0,False
finetuning,p3,alpha3,openai-llama3-qlora,openai-modernbert,0.7671742832126898,0.7754435610897292,-0.008269277877039682,-0.8984269020715961,0.41975012053186156,1.0,False
finetuning,p3,alpha3,openai-llama3-qlora,phi4-modernbert,0.7671742832126898,0.7308786682980852,0.036295614914604445,2.4460165080033227,0.07074815839951074,1.0,False
finetuning,p3,alpha5,bart,openai-modernbert,0.8965814230903965,0.9580931220758677,-0.061511698985471375,-17.99537837917698,5.605561500267888e-05,0.012276179685586674,True
finetuning,p3,alpha5,bart,openai-bart,0.8965814230903965,0.9532202806017451,-0.05663885751134874,-11.48440863771622,0.0003281538001332918,0.07055306702865774,False
finetuning,p3,alpha5,deepseek-llama3-qlora,openai-modernbert,0.8857009478935154,0.9580931220758677,-0.07239217418235233,-10.217383667724441,0.0005170769192698588,0.10806907612740049,False
finetuning,p3,alpha5,openai-llama3-qlora,openai-modernbert,0.9134524546050533,0.9580931220758677,-0.04464066747081445,-9.66884307354911,0.0006401779782823761,0.13315701948273423,False
finetuning,p3,alpha5,llama3-qlora,openai-bart,0.8773428421153524,0.9532202806017451,-0.07587743848639276,-8.17650487959248,0.0012183400680538293,0.24975971395103502,False
finetuning,p3,alpha5,llama3-qlora,openai-modernbert,0.8773428421153524,0.9580931220758677,-0.0807502799605154,-7.8339103472064995,0.0014337477452122918,0.2910507922780952,False
finetuning,p3,alpha5,deepseek-modernbert,openai-modernbert,0.8947672568719554,0.9580931220758677,-0.06332586520391241,-7.342923526427796,0.0018314649528588614,0.3662929905717723,False
finetuning,p3,alpha5,openai-bart,openai-llama3-qlora,0.9532202806017451,0.9134524546050533,0.03976782599669182,7.011890597068376,0.0021782295742565575,0.43128945570279836,False
finetuning,p3,alpha5,llama3-qlora,phi4-modernbert,0.8773428421153524,0.933227390383751,-0.05588454826839875,-6.967267676352326,0.0022309633395788103,0.4379015968250103,False
finetuning,p3,alpha5,deepseek-llama3-qlora,openai-bart,0.8857009478935154,0.9532202806017451,-0.0675193327082297,-6.8537395455068175,0.00237239794631746,0.46261759953190473,False
finetuning,p3,alpha5,gemini-modernbert-qlora,llama3-qlora,0.9450868476970079,0.8773428421153524,0.06774400558165546,6.495910044011556,0.002896764443196844,0.54679221970398,False
finetuning,p3,alpha5,modernbert,openai-modernbert,0.9038764067973585,0.9580931220758677,-0.05421671527850922,-6.244457821921806,0.0033523021986401496,0.6101190001525072,False
finetuning,p3,alpha5,deepseek-modernbert,gemini-modernbert-qlora,0.8947672568719554,0.9450868476970079,-0.05031959082505246,-6.010709695792485,0.003857238463284491,0.6981601618544928,False
finetuning,p3,alpha5,deepseek-bart,openai-modernbert,0.9186794895467315,0.9580931220758677,-0.03941363252913619,-5.928636635395285,0.004056416471657173,0.7260985484266339,False
finetuning,p3,alpha5,deepseek-modernbert,phi4-modernbert,0.8947672568719554,0.933227390383751,-0.03846013351179576,-5.659783838325422,0.004803646785756105,0.8454418342930745,False
finetuning,p3,alpha5,llama3-qlora,openai-llama3-qlora,0.8773428421153524,0.9134524546050533,-0.036109612489700946,-5.606290037169148,0.004971889542875582,0.8700806700032269,False
finetuning,p3,alpha5,bart,deepseek-bart,0.8965814230903965,0.9186794895467315,-0.022098066456335184,-3.531561305993058,0.024196508002113662,1.0,False
finetuning,p3,alpha5,bart,deepseek-llama3-qlora,0.8965814230903965,0.8857009478935154,0.010880475196880957,1.3374298751335327,0.25206583454235454,1.0,False
finetuning,p3,alpha5,bart,deepseek-modernbert,0.8965814230903965,0.8947672568719554,0.001814166218441038,0.18697937999511177,0.8607775906339421,1.0,False
finetuning,p3,alpha5,bart,gemini-modernbert-qlora,0.8965814230903965,0.9450868476970079,-0.048505424606611426,-5.067254741907025,0.007144135617340211,1.0,False
finetuning,p3,alpha5,bart,llama3-qlora,0.8965814230903965,0.8773428421153524,0.01923858097504403,2.2704284357498827,0.08568708409077866,1.0,False
finetuning,p3,alpha5,bart,modernbert,0.8965814230903965,0.9038764067973585,-0.007294983706962155,-1.1107767314123727,0.3289328510491312,1.0,False
finetuning,p3,alpha5,bart,openai-llama3-qlora,0.8965814230903965,0.9134524546050533,-0.01687103151465692,-4.222604019287926,0.013449487516016753,1.0,False
finetuning,p3,alpha5,bart,phi4-modernbert,0.8965814230903965,0.933227390383751,-0.03664596729335472,-4.665632524233828,0.009549353572473886,1.0,False
finetuning,p3,alpha5,deepseek-bart,deepseek-llama3-qlora,0.9186794895467315,0.8857009478935154,0.03297854165321614,3.282906893779595,0.0304175014183474,1.0,False
finetuning,p3,alpha5,deepseek-bart,deepseek-modernbert,0.9186794895467315,0.8947672568719554,0.023912232674776223,4.9911685811237385,0.007537412656659844,1.0,False
finetuning,p3,alpha5,deepseek-bart,gemini-modernbert-qlora,0.9186794895467315,0.9450868476970079,-0.026407358150276238,-3.865910678222365,0.01805617550425386,1.0,False
finetuning,p3,alpha5,deepseek-bart,llama3-qlora,0.9186794895467315,0.8773428421153524,0.041336647431379214,4.058931513170425,0.01536222122260975,1.0,False
finetuning,p3,alpha5,deepseek-bart,modernbert,0.9186794895467315,0.9038764067973585,0.014803082749373031,1.2818425871863746,0.2691530791025387,1.0,False
finetuning,p3,alpha5,deepseek-bart,openai-bart,0.9186794895467315,0.9532202806017451,-0.03454079105501355,-3.650940216798765,0.021753409558069856,1.0,False
finetuning,p3,alpha5,deepseek-bart,openai-llama3-qlora,0.9186794895467315,0.9134524546050533,0.005227034941678266,1.0714850553084403,0.34429638646722327,1.0,False
finetuning,p3,alpha5,deepseek-bart,phi4-modernbert,0.9186794895467315,0.933227390383751,-0.014547900837019534,-3.6679187299812965,0.021430352213422082,1.0,False
finetuning,p3,alpha5,deepseek-llama3-qlora,deepseek-modernbert,0.8857009478935154,0.8947672568719554,-0.009066308978439918,-0.8558860833685615,0.4403024640800924,1.0,False
finetuning,p3,alpha5,deepseek-llama3-qlora,gemini-modernbert-qlora,0.8857009478935154,0.9450868476970079,-0.05938589980349238,-4.184751533874612,0.013865054553704709,1.0,False
finetuning,p3,alpha5,deepseek-llama3-qlora,llama3-qlora,0.8857009478935154,0.8773428421153524,0.008358105778163072,0.5046351592639058,0.6403465731490855,1.0,False
finetuning,p3,alpha5,deepseek-llama3-qlora,modernbert,0.8857009478935154,0.9038764067973585,-0.01817545890384311,-2.1550653665044983,0.09742650661124298,1.0,False
finetuning,p3,alpha5,deepseek-llama3-qlora,openai-llama3-qlora,0.8857009478935154,0.9134524546050533,-0.027751506711537876,-2.54345357375928,0.06374669444762082,1.0,False
finetuning,p3,alpha5,deepseek-llama3-qlora,phi4-modernbert,0.8857009478935154,0.933227390383751,-0.047526442490235674,-3.5487656010738484,0.02382497972324231,1.0,False
finetuning,p3,alpha5,deepseek-modernbert,llama3-qlora,0.8947672568719554,0.8773428421153524,0.01742441475660299,1.2481155077902095,0.2800600698059959,1.0,False
finetuning,p3,alpha5,deepseek-modernbert,modernbert,0.8947672568719554,0.9038764067973585,-0.009109149925403192,-0.6298688769913936,0.5629681496927167,1.0,False
finetuning,p3,alpha5,deepseek-modernbert,openai-bart,0.8947672568719554,0.9532202806017451,-0.05845302372978978,-4.941588713681013,0.007807919876663869,1.0,False
finetuning,p3,alpha5,deepseek-modernbert,openai-llama3-qlora,0.8947672568719554,0.9134524546050533,-0.018685197733097958,-2.2674154157143565,0.0859727756041283,1.0,False
finetuning,p3,alpha5,gemini-modernbert-qlora,modernbert,0.9450868476970079,0.9038764067973585,0.04121044089964927,3.1909464747176703,0.03318621831358816,1.0,False
finetuning,p3,alpha5,gemini-modernbert-qlora,openai-bart,0.9450868476970079,0.9532202806017451,-0.008133432904737314,-0.6191487927606357,0.5693396902560137,1.0,False
finetuning,p3,alpha5,gemini-modernbert-qlora,openai-llama3-qlora,0.9450868476970079,0.9134524546050533,0.0316343930919545,3.878945674195284,0.01785725133559371,1.0,False
finetuning,p3,alpha5,gemini-modernbert-qlora,openai-modernbert,0.9450868476970079,0.9580931220758677,-0.01300627437885995,-1.1840467226929898,0.30194745209853363,1.0,False
finetuning,p3,alpha5,gemini-modernbert-qlora,phi4-modernbert,0.9450868476970079,0.933227390383751,0.011859457313256706,1.6323904694259925,0.17793390264532896,1.0,False
finetuning,p3,alpha5,llama3-qlora,modernbert,0.8773428421153524,0.9038764067973585,-0.026533564682006183,-2.0415860122915075,0.11074379391532407,1.0,False
finetuning,p3,alpha5,modernbert,openai-bart,0.9038764067973585,0.9532202806017451,-0.04934387380438658,-5.159168553597437,0.006701868362812387,1.0,False
finetuning,p3,alpha5,modernbert,openai-llama3-qlora,0.9038764067973585,0.9134524546050533,-0.009576047807694766,-0.9236258434271868,0.4079541119435505,1.0,False
finetuning,p3,alpha5,modernbert,phi4-modernbert,0.9038764067973585,0.933227390383751,-0.029350983586392564,-2.107086756094621,0.10282772571019268,1.0,False
finetuning,p3,alpha5,openai-bart,openai-modernbert,0.9532202806017451,0.9580931220758677,-0.004872841474122635,-1.3248002911617844,0.25585298276133894,1.0,False
finetuning,p3,alpha5,openai-bart,phi4-modernbert,0.9532202806017451,0.933227390383751,0.019992890217994018,2.0445481276478783,0.11037165033526451,1.0,False
finetuning,p3,alpha5,openai-llama3-qlora,phi4-modernbert,0.9134524546050533,0.933227390383751,-0.0197749357786978,-4.431247183572723,0.011410982482999689,1.0,False
finetuning,p3,alpha5,openai-modernbert,phi4-modernbert,0.9580931220758677,0.933227390383751,0.024865731692116654,3.0382584696165953,0.038467805346789494,1.0,False
finetuning,p5,alpha3,bart,openai-bart,0.48041723084764615,0.5608107726645557,-0.08039354181690947,-14.204661890416611,0.00014263066069363092,0.03080822270982428,True
finetuning,p5,alpha3,bart,openai-llama3-qlora,0.48041723084764615,0.5690768706718171,-0.088659639824171,-10.316180945089247,0.0004981364119053252,0.1046086465001183,False
finetuning,p5,alpha3,deepseek-modernbert,gemini-modernbert-qlora,0.5047296825841769,0.568763819126739,-0.06403413654256199,-8.372908240642992,0.0011128471411389889,0.2303593582157707,False
finetuning,p5,alpha3,bart,gemini-modernbert-qlora,0.48041723084764615,0.568763819126739,-0.08834658827909281,-8.324948145833414,0.0011375285888912084,0.23433088931158894,False
finetuning,p5,alpha3,bart,phi4-modernbert,0.48041723084764615,0.5315515709827743,-0.051134340135128145,-7.886559794782498,0.0013977448646690517,0.2851399523924865,False
finetuning,p5,alpha3,modernbert,openai-modernbert,0.5115793311946162,0.5723171039127429,-0.06073777271812656,-7.522088104715556,0.0016721863335195692,0.3361094530374334,False
finetuning,p5,alpha3,gemini-modernbert-qlora,modernbert,0.568763819126739,0.5115793311946162,0.05718448793212273,6.8440282820990515,0.0023850028528897664,0.46269055346061466,False
finetuning,p5,alpha3,modernbert,openai-llama3-qlora,0.5115793311946162,0.5690768706718171,-0.05749753947720092,-6.77389536924738,0.00247852719057938,0.47835574778182033,False
finetuning,p5,alpha3,bart,openai-modernbert,0.48041723084764615,0.5723171039127429,-0.09189987306509664,-6.528394859632238,0.0028436249279272037,0.5402887363061687,False
finetuning,p5,alpha3,openai-bart,phi4-modernbert,0.5608107726645557,0.5315515709827743,0.02925920168178133,6.498138322133278,0.0028930805275342855,0.54679221970398,False
finetuning,p5,alpha3,modernbert,openai-bart,0.5115793311946162,0.5608107726645557,-0.049231441469939394,-5.961661774620499,0.003974786276798308,0.7154615298236955,False
finetuning,p5,alpha3,deepseek-bart,gemini-modernbert-qlora,0.5215666470222098,0.568763819126739,-0.047197172104529186,-5.463697146136412,0.005456910726892175,0.9495024664792384,False
finetuning,p5,alpha3,bart,deepseek-bart,0.48041723084764615,0.5215666470222098,-0.04114941617456362,-2.221276181315264,0.09048376889788294,1.0,False
finetuning,p5,alpha3,bart,deepseek-llama3-qlora,0.48041723084764615,0.5104906635284863,-0.030073432680840163,-1.4108625773165349,0.2311134664587078,1.0,False
finetuning,p5,alpha3,bart,deepseek-modernbert,0.48041723084764615,0.5047296825841769,-0.024312451736530828,-1.9904154987429277,0.11739490345114706,1.0,False
finetuning,p5,alpha3,bart,llama3-qlora,0.48041723084764615,0.49461165093198567,-0.014194420084339465,-1.0109420176020836,0.36922894716463883,1.0,False
finetuning,p5,alpha3,bart,modernbert,0.48041723084764615,0.5115793311946162,-0.03116210034697008,-2.7851462538950984,0.04955712262394776,1.0,False
finetuning,p5,alpha3,deepseek-bart,deepseek-llama3-qlora,0.5215666470222098,0.5104906635284863,0.011075983493723462,0.7307283727399879,0.5054438463284084,1.0,False
finetuning,p5,alpha3,deepseek-bart,deepseek-modernbert,0.5215666470222098,0.5047296825841769,0.016836964438032797,1.6639823955632622,0.17144828376089316,1.0,False
finetuning,p5,alpha3,deepseek-bart,llama3-qlora,0.5215666470222098,0.49461165093198567,0.02695499609022416,1.1902161776953526,0.29977169858045083,1.0,False
finetuning,p5,alpha3,deepseek-bart,modernbert,0.5215666470222098,0.5115793311946162,0.009987315827593546,0.7012737979456694,0.5217848787529221,1.0,False
finetuning,p5,alpha3,deepseek-bart,openai-bart,0.5215666470222098,0.5608107726645557,-0.03924412564234585,-2.2014849953975704,0.09249941876123303,1.0,False
finetuning,p5,alpha3,deepseek-bart,openai-llama3-qlora,0.5215666470222098,0.5690768706718171,-0.04751022364960737,-2.3039188312373318,0.08258235968322195,1.0,False
finetuning,p5,alpha3,deepseek-bart,openai-modernbert,0.5215666470222098,0.5723171039127429,-0.050750456890533015,-2.3959990857209617,0.0746797826393967,1.0,False
finetuning,p5,alpha3,deepseek-bart,phi4-modernbert,0.5215666470222098,0.5315515709827743,-0.009984923960564518,-0.6953764218023557,0.5251024520862266,1.0,False
finetuning,p5,alpha3,deepseek-llama3-qlora,deepseek-modernbert,0.5104906635284863,0.5047296825841769,0.005760980944309335,0.4518065159588027,0.6748234281279732,1.0,False
finetuning,p5,alpha3,deepseek-llama3-qlora,gemini-modernbert-qlora,0.5104906635284863,0.568763819126739,-0.05827315559825265,-3.675010660609967,0.021297109076805786,1.0,False
finetuning,p5,alpha3,deepseek-llama3-qlora,llama3-qlora,0.5104906635284863,0.49461165093198567,0.015879012596500697,0.7481947543177898,0.49593456307416733,1.0,False
finetuning,p5,alpha3,deepseek-llama3-qlora,modernbert,0.5104906635284863,0.5115793311946162,-0.0010886676661299166,-0.07770564224645526,0.9417939647437055,1.0,False
finetuning,p5,alpha3,deepseek-llama3-qlora,openai-bart,0.5104906635284863,0.5608107726645557,-0.05032010913606931,-2.660388653816803,0.056367516638956144,1.0,False
finetuning,p5,alpha3,deepseek-llama3-qlora,openai-llama3-qlora,0.5104906635284863,0.5690768706718171,-0.058586207143330835,-3.1177440405091654,0.035604173584834,1.0,False
finetuning,p5,alpha3,deepseek-llama3-qlora,openai-modernbert,0.5104906635284863,0.5723171039127429,-0.06182644038425648,-3.1511462832928103,0.03447600772474712,1.0,False
finetuning,p5,alpha3,deepseek-llama3-qlora,phi4-modernbert,0.5104906635284863,0.5315515709827743,-0.02106090745428798,-1.1369017547415663,0.3190657526571621,1.0,False
finetuning,p5,alpha3,deepseek-modernbert,llama3-qlora,0.5047296825841769,0.49461165093198567,0.010118031652191361,0.5625511685298937,0.6037731638336401,1.0,False
finetuning,p5,alpha3,deepseek-modernbert,modernbert,0.5047296825841769,0.5115793311946162,-0.006849648610439252,-0.5755395957760534,0.595754556266291,1.0,False
finetuning,p5,alpha3,deepseek-modernbert,openai-bart,0.5047296825841769,0.5608107726645557,-0.05608109008037865,-4.497794794880033,0.010840845162878001,1.0,False
finetuning,p5,alpha3,deepseek-modernbert,openai-llama3-qlora,0.5047296825841769,0.5690768706718171,-0.06434718808764017,-4.281288609038289,0.012834521295811117,1.0,False
finetuning,p5,alpha3,deepseek-modernbert,openai-modernbert,0.5047296825841769,0.5723171039127429,-0.06758742132856581,-3.589306345045596,0.02297603123844834,1.0,False
finetuning,p5,alpha3,deepseek-modernbert,phi4-modernbert,0.5047296825841769,0.5315515709827743,-0.026821888398597317,-2.4079259741637595,0.07372022706814721,1.0,False
finetuning,p5,alpha3,gemini-modernbert-qlora,llama3-qlora,0.568763819126739,0.49461165093198567,0.07415216819475334,4.887703682173178,0.008115448519619085,1.0,False
finetuning,p5,alpha3,gemini-modernbert-qlora,openai-bart,0.568763819126739,0.5608107726645557,0.007953046462183333,0.7261625199757897,0.5079518947385531,1.0,False
finetuning,p5,alpha3,gemini-modernbert-qlora,openai-llama3-qlora,0.568763819126739,0.5690768706718171,-0.0003130515450781912,-0.022611291416458304,0.9830433375212428,1.0,False
finetuning,p5,alpha3,gemini-modernbert-qlora,openai-modernbert,0.568763819126739,0.5723171039127429,-0.0035532847860038296,-0.22861194227220882,0.830382666437469,1.0,False
finetuning,p5,alpha3,gemini-modernbert-qlora,phi4-modernbert,0.568763819126739,0.5315515709827743,0.03721224814396466,5.082218718627612,0.0070697589826162355,1.0,False
finetuning,p5,alpha3,llama3-qlora,modernbert,0.49461165093198567,0.5115793311946162,-0.016967680262630614,-1.272234062345009,0.2722181395555929,1.0,False
finetuning,p5,alpha3,llama3-qlora,openai-bart,0.49461165093198567,0.5608107726645557,-0.06619912173257,-4.158141526954107,0.014166484796792476,1.0,False
finetuning,p5,alpha3,llama3-qlora,openai-llama3-qlora,0.49461165093198567,0.5690768706718171,-0.07446521973983153,-4.8617888284736095,0.008268592185058706,1.0,False
finetuning,p5,alpha3,llama3-qlora,openai-modernbert,0.49461165093198567,0.5723171039127429,-0.07770545298075718,-4.512917481079658,0.010716133365579748,1.0,False
finetuning,p5,alpha3,llama3-qlora,phi4-modernbert,0.49461165093198567,0.5315515709827743,-0.03693992005078868,-2.3530631609926287,0.07825311551016713,1.0,False
finetuning,p5,alpha3,modernbert,phi4-modernbert,0.5115793311946162,0.5315515709827743,-0.019972239788158062,-2.880056989612517,0.04501052800476545,1.0,False
finetuning,p5,alpha3,openai-bart,openai-llama3-qlora,0.5608107726645557,0.5690768706718171,-0.008266098007261524,-1.9186300637919271,0.12747240349046157,1.0,False
finetuning,p5,alpha3,openai-bart,openai-modernbert,0.5608107726645557,0.5723171039127429,-0.011506331248187163,-1.2086703149741889,0.2933510452604027,1.0,False
finetuning,p5,alpha3,openai-llama3-qlora,openai-modernbert,0.5690768706718171,0.5723171039127429,-0.0032402332409256383,-0.4436748483468359,0.6802203328251891,1.0,False
finetuning,p5,alpha3,openai-llama3-qlora,phi4-modernbert,0.5690768706718171,0.5315515709827743,0.037525299689042856,4.682352227605706,0.009431198418310412,1.0,False
finetuning,p5,alpha3,openai-modernbert,phi4-modernbert,0.5723171039127429,0.5315515709827743,0.0407655329299685,3.8845331646546466,0.017772787365458474,1.0,False
finetuning,p5,alpha5,deepseek-bart,deepseek-modernbert,0.8303083639517199,0.6775065407372629,0.15280182321445707,7.294053153030656,0.0018781277224324705,0.37374741676406165,False
